"PatternId","Path","Line","TextSha256","Disposition","EvidenceId"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录4-核心算法性能基准测试计划与验收指标.md","810","7f53b887d0a7b0c7c8cdefdf84eaae8e7967a415acca06727619c022f2359868","WP5_VERIFY_PLANNED_EMPTY","none"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录4-核心算法性能基准测试计划与验收指标.md","851","460946720ee256e0d47073ba64aa7310fe1c3f21ae178584977eeeb713caba02","WP5_VERIFY_PLANNED_EMPTY","none"
"FIVE_METHODS","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录5-真实矿区验证方案.md","69","4c0f6d45f8fcb2fc7be527ff3e6c667340ea068d0bc2967473f86262a5148457","WP5_DIRECT_DOWNGRADE","none"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录5-真实矿区验证方案.md","173","789b67f53e94abc15b94758a42f7a2da5ecdf136e11e2d6bb6aedb203959dd57","WP5_VERIFY_PLANNED_EMPTY","none"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录5-真实矿区验证方案.md","182","b28ba5a7742d2323b4c4a17e2ba8f5736b3df920aba63f1a4200d13a930cf680","WP5_VERIFY_PLANNED_EMPTY","none"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","7","7a3d7f7c6f9fc638d7b48d14b13aba6ae7447183f49c47c1a2c28a30e52d272d","WP5_VERIFY_PLANNED_EMPTY","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","186","1259d16ac4f99d128489a6d1efff9a8f6288ac1bbfcedfb5187a922eeac3600f","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","190","d1f4923d350b388149196ef3548a0b3323edfefa513275d6517fefd51f3d6b9b","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","194","1ef3bcf42bfffa5b1eede719e24f71cda1c93cae3258e54e08722ba468199bc8","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","207","545ae6522a79177693a12365955a7bee8306e8b6e5816891ae88243a79a6566e","WP5_DIRECT_DOWNGRADE","none"
"ORDERS_SPEEDUP","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","257","ea6e4f4165e504cd8610e9bf403830e6324ac18621d89b4fe86581a75b56bd98","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","390","7f9a5d4f139e4183690c16222f3cc070a211e0773b582470b2aaed89626870b4","WP5_DIRECT_DOWNGRADE","none"
"ORDERS_SPEEDUP","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","460","be3da8d227043d023af9a76b6d7708dfc4f6b8afdb81576cf9c8fbe1cacd9f3c","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","495","0f883cd248143d5bb6c3326f3581b825d41150e9d408e6d477d0e05ddd0fca43","WP5_DIRECT_DOWNGRADE","none"
"ORDERS_SPEEDUP","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录6-科研项目立项申报材料核心模板.md","507","ede241dde883438ec8864933ec56db01f2c1848739f11923895b3248be4cb037","WP5_DIRECT_DOWNGRADE","none"
"OBSERVED_FIELD","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录7-知识产权布局与成果转化规划_专家评审完善版.md","39","8d67ad6a1963ca112e7499670b4bcd8ded92008abf4d4496e5124e42e364e9c3","WP5_VERIFY_PLANNED_EMPTY","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录7-知识产权布局与成果转化规划_专家评审完善版.md","95","23ef80941f31e1ecac49a6e1a36cc938dd0e26faac6ce60bd44e8ff51c6d6d44","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录7-知识产权布局与成果转化规划_专家评审完善版.md","417","9fb56a5347c1dcc1f7e1ba4aa98756bff0a642621b374f01a85e93ee3b68294c","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录7-知识产权布局与成果转化规划_专家评审完善版.md","468","3c0a142a4a760d9d34282cf2dbf7783401e232e65f46a8cab782084737a5fb21","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录7-知识产权布局与成果转化规划_专家评审完善版.md","490","9e85748e899aa95b54dbce733531ed6e49c2aee3943f6c3eca50b8ecde2a2d9a","WP5_DIRECT_DOWNGRADE","none"
"SOLVED_PAIN","_bmad-output/planning-artifacts/research/贝叶斯思想与重磁电电磁深度融合技术体系/附录9-一线工程师极简上手指南.md","800","6615be7f73f58916a34660e774c5392ae4c64236c6827cc6397ea56b53d02257","WP5_DIRECT_DOWNGRADE","none"
